# file...... solar_meter.csv
# date...... Tue Apr 24 18:58:00 2018
# user...... reim112
# host...... (null)
# target.... solar 5806
# trigger... (none)
# interval.. 15
# limit..... 5760
# timestamp,Insolation,VA_Out
2013-07-29 06:33:00 PST,+12.4237,+531.056+0j
2013-07-29 06:33:15 PST,+12.4237,+531.056+0j
2013-07-29 06:33:30 PST,+12.4237,+531.056+0j
2013-07-29 06:33:45 PST,+12.4237,+531.056+0j
2013-07-29 06:34:00 PST,+12.7513,+545.042+0j
2013-07-29 06:34:15 PST,+12.7513,+545.042+0j
2013-07-29 06:34:30 PST,+12.7513,+545.042+0j
2013-07-29 06:34:45 PST,+12.7513,+545.042+0j
2013-07-29 06:35:00 PST,+13.0782,+558.997+0j
2013-07-29 06:35:15 PST,+13.0782,+558.997+0j
2013-07-29 06:35:30 PST,+13.0782,+558.997+0j
2013-07-29 06:35:45 PST,+13.0782,+558.997+0j
2013-07-29 06:36:00 PST,+13.4044,+572.923+0j
2013-07-29 06:36:15 PST,+13.4044,+572.923+0j
2013-07-29 06:36:30 PST,+13.4044,+572.923+0j
2013-07-29 06:36:45 PST,+13.4044,+572.923+0j
2013-07-29 06:37:00 PST,+13.73,+586.818+0j
2013-07-29 06:37:15 PST,+13.73,+586.818+0j
2013-07-29 06:37:30 PST,+13.73,+586.818+0j
2013-07-29 06:37:45 PST,+13.73,+586.818+0j
2013-07-29 06:38:00 PST,+14.0548,+600.683+0j
2013-07-29 06:38:15 PST,+14.0548,+600.683+0j
2013-07-29 06:38:30 PST,+14.0548,+600.683+0j
2013-07-29 06:38:45 PST,+14.0548,+600.683+0j
2013-07-29 06:39:00 PST,+14.3789,+614.518+0j
2013-07-29 06:39:15 PST,+14.3789,+614.518+0j
2013-07-29 06:39:30 PST,+14.3789,+614.518+0j
2013-07-29 06:39:45 PST,+14.3789,+614.518+0j
2013-07-29 06:40:00 PST,+14.7024,+628.323+0j
2013-07-29 06:40:15 PST,+14.7024,+628.323+0j
2013-07-29 06:40:30 PST,+14.7024,+628.323+0j
2013-07-29 06:40:45 PST,+14.7024,+628.323+0j
2013-07-29 06:41:00 PST,+15.0252,+642.098+0j
2013-07-29 06:41:15 PST,+15.0252,+642.098+0j
2013-07-29 06:41:30 PST,+15.0252,+642.098+0j
2013-07-29 06:41:45 PST,+15.0252,+642.098+0j
2013-07-29 06:42:00 PST,+15.3473,+655.842+0j
2013-07-29 06:42:15 PST,+15.3473,+655.842+0j
2013-07-29 06:42:30 PST,+15.3473,+655.842+0j
2013-07-29 06:42:45 PST,+15.3473,+655.842+0j
2013-07-29 06:43:00 PST,+15.6687,+669.557+0j
2013-07-29 06:43:15 PST,+15.6687,+669.557+0j
2013-07-29 06:43:30 PST,+15.6687,+669.557+0j
2013-07-29 06:43:45 PST,+15.6687,+669.557+0j
2013-07-29 06:44:00 PST,+15.9894,+683.241+0j
2013-07-29 06:44:15 PST,+15.9894,+683.241+0j
2013-07-29 06:44:30 PST,+15.9894,+683.241+0j
2013-07-29 06:44:45 PST,+15.9894,+683.241+0j
2013-07-29 06:45:00 PST,+16.3095,+696.895+0j
2013-07-29 06:45:15 PST,+16.3095,+696.895+0j
2013-07-29 06:45:30 PST,+16.3095,+696.895+0j
2013-07-29 06:45:45 PST,+16.3095,+696.895+0j
2013-07-29 06:46:00 PST,+16.6288,+710.519+0j
2013-07-29 06:46:15 PST,+16.6288,+710.519+0j
2013-07-29 06:46:30 PST,+16.6288,+710.519+0j
2013-07-29 06:46:45 PST,+16.6288,+710.519+0j
2013-07-29 06:47:00 PST,+16.9475,+724.113+0j
2013-07-29 06:47:15 PST,+16.9475,+724.113+0j
2013-07-29 06:47:30 PST,+16.9475,+724.113+0j
2013-07-29 06:47:45 PST,+16.9475,+724.113+0j
2013-07-29 06:48:00 PST,+17.2654,+737.677+0j
2013-07-29 06:48:15 PST,+17.2654,+737.677+0j
2013-07-29 06:48:30 PST,+17.2654,+737.677+0j
2013-07-29 06:48:45 PST,+17.2654,+737.677+0j
2013-07-29 06:49:00 PST,+17.5827,+751.211+0j
2013-07-29 06:49:15 PST,+17.5827,+751.211+0j
2013-07-29 06:49:30 PST,+17.5827,+751.211+0j
2013-07-29 06:49:45 PST,+17.5827,+751.211+0j
2013-07-29 06:50:00 PST,+17.8993,+764.715+0j
2013-07-29 06:50:15 PST,+17.8993,+764.715+0j
2013-07-29 06:50:30 PST,+17.8993,+764.715+0j
2013-07-29 06:50:45 PST,+17.8993,+764.715+0j
2013-07-29 06:51:00 PST,+18.2152,+778.188+0j
2013-07-29 06:51:15 PST,+18.2152,+778.188+0j
2013-07-29 06:51:30 PST,+18.2152,+778.188+0j
2013-07-29 06:51:45 PST,+18.2152,+778.188+0j
2013-07-29 06:52:00 PST,+18.5305,+791.631+0j
2013-07-29 06:52:15 PST,+18.5305,+791.631+0j
2013-07-29 06:52:30 PST,+18.5305,+791.631+0j
2013-07-29 06:52:45 PST,+18.5305,+791.631+0j
2013-07-29 06:53:00 PST,+18.845,+805.045+0j
2013-07-29 06:53:15 PST,+18.845,+805.045+0j
2013-07-29 06:53:30 PST,+18.845,+805.045+0j
2013-07-29 06:53:45 PST,+18.845,+805.045+0j
2013-07-29 06:54:00 PST,+19.1589,+818.428+0j
2013-07-29 06:54:15 PST,+19.1589,+818.428+0j
2013-07-29 06:54:30 PST,+19.1589,+818.428+0j
2013-07-29 06:54:45 PST,+19.1589,+818.428+0j
2013-07-29 06:55:00 PST,+19.472,+831.781+0j
2013-07-29 06:55:15 PST,+19.472,+831.781+0j
2013-07-29 06:55:30 PST,+19.472,+831.781+0j
2013-07-29 06:55:45 PST,+19.472,+831.781+0j
2013-07-29 06:56:00 PST,+19.7845,+845.104+0j
2013-07-29 06:56:15 PST,+19.7845,+845.104+0j
2013-07-29 06:56:30 PST,+19.7845,+845.104+0j
2013-07-29 06:56:45 PST,+19.7845,+845.104+0j
2013-07-29 06:57:00 PST,+20.0963,+858.398+0j
2013-07-29 06:57:15 PST,+20.0963,+858.398+0j
2013-07-29 06:57:30 PST,+20.0963,+858.398+0j
2013-07-29 06:57:45 PST,+20.0963,+858.398+0j
2013-07-29 06:58:00 PST,+20.4074,+871.661+0j
2013-07-29 06:58:15 PST,+20.4074,+871.661+0j
2013-07-29 06:58:30 PST,+20.4074,+871.661+0j
2013-07-29 06:58:45 PST,+20.4074,+871.661+0j
2013-07-29 06:59:00 PST,+20.7178,+884.893+0j
2013-07-29 06:59:15 PST,+20.7178,+884.893+0j
2013-07-29 06:59:30 PST,+20.7178,+884.893+0j
2013-07-29 06:59:45 PST,+20.7178,+884.893+0j
2013-07-29 07:00:00 PST,+21.0276,+898.096+0j
2013-07-29 07:00:15 PST,+21.0276,+898.096+0j
2013-07-29 07:00:30 PST,+21.0276,+898.096+0j
2013-07-29 07:00:45 PST,+21.0276,+898.096+0j
2013-07-29 07:01:00 PST,+21.4105,+914.422+0j
2013-07-29 07:01:15 PST,+21.4105,+914.422+0j
2013-07-29 07:01:30 PST,+21.4105,+914.422+0j
2013-07-29 07:01:45 PST,+21.4105,+914.422+0j
2013-07-29 07:02:00 PST,+21.7902,+930.61+0j
2013-07-29 07:02:15 PST,+21.7902,+930.61+0j
2013-07-29 07:02:30 PST,+21.7902,+930.61+0j
2013-07-29 07:02:45 PST,+21.7902,+930.61+0j
2013-07-29 07:03:00 PST,+22.1668,+946.661+0j
2013-07-29 07:03:15 PST,+22.1668,+946.661+0j
2013-07-29 07:03:30 PST,+22.1668,+946.661+0j
2013-07-29 07:03:45 PST,+22.1668,+946.661+0j
2013-07-29 07:04:00 PST,+22.5401,+962.574+0j
2013-07-29 07:04:15 PST,+22.5401,+962.574+0j
2013-07-29 07:04:30 PST,+22.5401,+962.574+0j
2013-07-29 07:04:45 PST,+22.5401,+962.574+0j
2013-07-29 07:05:00 PST,+22.9103,+978.351+0j
2013-07-29 07:05:15 PST,+22.9103,+978.351+0j
2013-07-29 07:05:30 PST,+22.9103,+978.351+0j
2013-07-29 07:05:45 PST,+22.9103,+978.351+0j
2013-07-29 07:06:00 PST,+23.2773,+993.991+0j
2013-07-29 07:06:15 PST,+23.2773,+993.991+0j
2013-07-29 07:06:30 PST,+23.2773,+993.991+0j
2013-07-29 07:06:45 PST,+23.2773,+993.991+0j
2013-07-29 07:07:00 PST,+23.641,+1009.49+0j
2013-07-29 07:07:15 PST,+23.641,+1009.49+0j
2013-07-29 07:07:30 PST,+23.641,+1009.49+0j
2013-07-29 07:07:45 PST,+23.641,+1009.49+0j
2013-07-29 07:08:00 PST,+24.0016,+1024.86+0j
2013-07-29 07:08:15 PST,+24.0016,+1024.86+0j
2013-07-29 07:08:30 PST,+24.0016,+1024.86+0j
2013-07-29 07:08:45 PST,+24.0016,+1024.86+0j
2013-07-29 07:09:00 PST,+24.359,+1040.09+0j
2013-07-29 07:09:15 PST,+24.359,+1040.09+0j
2013-07-29 07:09:30 PST,+24.359,+1040.09+0j
2013-07-29 07:09:45 PST,+24.359,+1040.09+0j
2013-07-29 07:10:00 PST,+24.7132,+1055.18+0j
2013-07-29 07:10:15 PST,+24.7132,+1055.18+0j
2013-07-29 07:10:30 PST,+24.7132,+1055.18+0j
2013-07-29 07:10:45 PST,+24.7132,+1055.18+0j
2013-07-29 07:11:00 PST,+25.0642,+1070.13+0j
2013-07-29 07:11:15 PST,+25.0642,+1070.13+0j
2013-07-29 07:11:30 PST,+25.0642,+1070.13+0j
2013-07-29 07:11:45 PST,+25.0642,+1070.13+0j
2013-07-29 07:12:00 PST,+25.4121,+1084.95+0j
2013-07-29 07:12:15 PST,+25.4121,+1084.95+0j
2013-07-29 07:12:30 PST,+25.4121,+1084.95+0j
2013-07-29 07:12:45 PST,+25.4121,+1084.95+0j
2013-07-29 07:13:00 PST,+25.7567,+1099.63+0j
2013-07-29 07:13:15 PST,+25.7567,+1099.63+0j
2013-07-29 07:13:30 PST,+25.7567,+1099.63+0j
2013-07-29 07:13:45 PST,+25.7567,+1099.63+0j
2013-07-29 07:14:00 PST,+26.0981,+1114.17+0j
2013-07-29 07:14:15 PST,+26.0981,+1114.17+0j
2013-07-29 07:14:30 PST,+26.0981,+1114.17+0j
2013-07-29 07:14:45 PST,+26.0981,+1114.17+0j
2013-07-29 07:15:00 PST,+26.4364,+1128.58+0j
2013-07-29 07:15:15 PST,+26.4364,+1128.58+0j
2013-07-29 07:15:30 PST,+26.4364,+1128.58+0j
2013-07-29 07:15:45 PST,+26.4364,+1128.58+0j
2013-07-29 07:16:00 PST,+26.7715,+1142.85+0j
2013-07-29 07:16:15 PST,+26.7715,+1142.85+0j
2013-07-29 07:16:30 PST,+26.7715,+1142.85+0j
2013-07-29 07:16:45 PST,+26.7715,+1142.85+0j
2013-07-29 07:17:00 PST,+27.1033,+1156.98+0j
2013-07-29 07:17:15 PST,+27.1033,+1156.98+0j
2013-07-29 07:17:30 PST,+27.1033,+1156.98+0j
2013-07-29 07:17:45 PST,+27.1033,+1156.98+0j
2013-07-29 07:18:00 PST,+27.432,+1170.98+0j
2013-07-29 07:18:15 PST,+27.432,+1170.98+0j
2013-07-29 07:18:30 PST,+27.432,+1170.98+0j
2013-07-29 07:18:45 PST,+27.432,+1170.98+0j
2013-07-29 07:19:00 PST,+27.7575,+1184.84+0j
2013-07-29 07:19:15 PST,+27.7575,+1184.84+0j
2013-07-29 07:19:30 PST,+27.7575,+1184.84+0j
2013-07-29 07:19:45 PST,+27.7575,+1184.84+0j
2013-07-29 07:20:00 PST,+28.0798,+1198.56+0j
2013-07-29 07:20:15 PST,+28.0798,+1198.56+0j
2013-07-29 07:20:30 PST,+28.0798,+1198.56+0j
2013-07-29 07:20:45 PST,+28.0798,+1198.56+0j
2013-07-29 07:21:00 PST,+28.3989,+1212.15+0j
2013-07-29 07:21:15 PST,+28.3989,+1212.15+0j
2013-07-29 07:21:30 PST,+28.3989,+1212.15+0j
2013-07-29 07:21:45 PST,+28.3989,+1212.15+0j
2013-07-29 07:22:00 PST,+28.7148,+1225.6+0j
2013-07-29 07:22:15 PST,+28.7148,+1225.6+0j
2013-07-29 07:22:30 PST,+28.7148,+1225.6+0j
2013-07-29 07:22:45 PST,+28.7148,+1225.6+0j
2013-07-29 07:23:00 PST,+29.0275,+1238.91+0j
2013-07-29 07:23:15 PST,+29.0275,+1238.91+0j
2013-07-29 07:23:30 PST,+29.0275,+1238.91+0j
2013-07-29 07:23:45 PST,+29.0275,+1238.91+0j
2013-07-29 07:24:00 PST,+29.3371,+1252.08+0j
2013-07-29 07:24:15 PST,+29.3371,+1252.08+0j
2013-07-29 07:24:30 PST,+29.3371,+1252.08+0j
2013-07-29 07:24:45 PST,+29.3371,+1252.08+0j
2013-07-29 07:25:00 PST,+29.6434,+1265.12+0j
2013-07-29 07:25:15 PST,+29.6434,+1265.12+0j
2013-07-29 07:25:30 PST,+29.6434,+1265.12+0j
2013-07-29 07:25:45 PST,+29.6434,+1265.12+0j
2013-07-29 07:26:00 PST,+29.9466,+1278.02+0j
2013-07-29 07:26:15 PST,+29.9466,+1278.02+0j
2013-07-29 07:26:30 PST,+29.9466,+1278.02+0j
2013-07-29 07:26:45 PST,+29.9466,+1278.02+0j
2013-07-29 07:27:00 PST,+30.2465,+1290.79+0j
2013-07-29 07:27:15 PST,+30.2465,+1290.79+0j
2013-07-29 07:27:30 PST,+30.2465,+1290.79+0j
2013-07-29 07:27:45 PST,+30.2465,+1290.79+0j
2013-07-29 07:28:00 PST,+30.5433,+1303.42+0j
2013-07-29 07:28:15 PST,+30.5433,+1303.42+0j
2013-07-29 07:28:30 PST,+30.5433,+1303.42+0j
2013-07-29 07:28:45 PST,+30.5433,+1303.42+0j
2013-07-29 07:29:00 PST,+30.8369,+1315.91+0j
2013-07-29 07:29:15 PST,+30.8369,+1315.91+0j
2013-07-29 07:29:30 PST,+30.8369,+1315.91+0j
2013-07-29 07:29:45 PST,+30.8369,+1315.91+0j
2013-07-29 07:30:00 PST,+31.1273,+1328.27+0j
2013-07-29 07:30:15 PST,+31.1273,+1328.27+0j
2013-07-29 07:30:30 PST,+31.1273,+1328.27+0j
2013-07-29 07:30:45 PST,+31.1273,+1328.27+0j
2013-07-29 07:31:00 PST,+31.4145,+1340.48+0j
2013-07-29 07:31:15 PST,+31.4145,+1340.48+0j
2013-07-29 07:31:30 PST,+31.4145,+1340.48+0j
2013-07-29 07:31:45 PST,+31.4145,+1340.48+0j
2013-07-29 07:32:00 PST,+31.6985,+1352.57+0j
2013-07-29 07:32:15 PST,+31.6985,+1352.57+0j
2013-07-29 07:32:30 PST,+31.6985,+1352.57+0j
2013-07-29 07:32:45 PST,+31.6985,+1352.57+0j
2013-07-29 07:33:00 PST,+31.9793,+1364.51+0j
2013-07-29 07:33:15 PST,+31.9793,+1364.51+0j
2013-07-29 07:33:30 PST,+31.9793,+1364.51+0j
2013-07-29 07:33:45 PST,+31.9793,+1364.51+0j
2013-07-29 07:34:00 PST,+32.2569,+1376.32+0j
2013-07-29 07:34:15 PST,+32.2569,+1376.32+0j
2013-07-29 07:34:30 PST,+32.2569,+1376.32+0j
2013-07-29 07:34:45 PST,+32.2569,+1376.32+0j
2013-07-29 07:35:00 PST,+32.5314,+1387.99+0j
2013-07-29 07:35:15 PST,+32.5314,+1387.99+0j
2013-07-29 07:35:30 PST,+32.5314,+1387.99+0j
2013-07-29 07:35:45 PST,+32.5314,+1387.99+0j
2013-07-29 07:36:00 PST,+32.8026,+1399.53+0j
2013-07-29 07:36:15 PST,+32.8026,+1399.53+0j
2013-07-29 07:36:30 PST,+32.8026,+1399.53+0j
2013-07-29 07:36:45 PST,+32.8026,+1399.53+0j
2013-07-29 07:37:00 PST,+33.0706,+1410.93+0j
2013-07-29 07:37:15 PST,+33.0706,+1410.93+0j
2013-07-29 07:37:30 PST,+33.0706,+1410.93+0j
2013-07-29 07:37:45 PST,+33.0706,+1410.93+0j
2013-07-29 07:38:00 PST,+33.3355,+1422.19+0j
2013-07-29 07:38:15 PST,+33.3355,+1422.19+0j
2013-07-29 07:38:30 PST,+33.3355,+1422.19+0j
2013-07-29 07:38:45 PST,+33.3355,+1422.19+0j
2013-07-29 07:39:00 PST,+33.5972,+1433.32+0j
2013-07-29 07:39:15 PST,+33.5972,+1433.32+0j
2013-07-29 07:39:30 PST,+33.5972,+1433.32+0j
2013-07-29 07:39:45 PST,+33.5972,+1433.32+0j
2013-07-29 07:40:00 PST,+33.8557,+1444.31+0j
2013-07-29 07:40:15 PST,+33.8557,+1444.31+0j
2013-07-29 07:40:30 PST,+33.8557,+1444.31+0j
2013-07-29 07:40:45 PST,+33.8557,+1444.31+0j
2013-07-29 07:41:00 PST,+34.1109,+1455.16+0j
2013-07-29 07:41:15 PST,+34.1109,+1455.16+0j
2013-07-29 07:41:30 PST,+34.1109,+1455.16+0j
2013-07-29 07:41:45 PST,+34.1109,+1455.16+0j
2013-07-29 07:42:00 PST,+34.363,+1465.88+0j
2013-07-29 07:42:15 PST,+34.363,+1465.88+0j
2013-07-29 07:42:30 PST,+34.363,+1465.88+0j
2013-07-29 07:42:45 PST,+34.363,+1465.88+0j
2013-07-29 07:43:00 PST,+34.612,+1476.46+0j
2013-07-29 07:43:15 PST,+34.612,+1476.46+0j
2013-07-29 07:43:30 PST,+34.612,+1476.46+0j
2013-07-29 07:43:45 PST,+34.612,+1476.46+0j
2013-07-29 07:44:00 PST,+34.8577,+1486.9+0j
2013-07-29 07:44:15 PST,+34.8577,+1486.9+0j
2013-07-29 07:44:30 PST,+34.8577,+1486.9+0j
2013-07-29 07:44:45 PST,+34.8577,+1486.9+0j
2013-07-29 07:45:00 PST,+35.1002,+1497.21+0j
2013-07-29 07:45:15 PST,+35.1002,+1497.21+0j
2013-07-29 07:45:30 PST,+35.1002,+1497.21+0j
2013-07-29 07:45:45 PST,+35.1002,+1497.21+0j
2013-07-29 07:46:00 PST,+35.3395,+1507.38+0j
2013-07-29 07:46:15 PST,+35.3395,+1507.38+0j
2013-07-29 07:46:30 PST,+35.3395,+1507.38+0j
2013-07-29 07:46:45 PST,+35.3395,+1507.38+0j
2013-07-29 07:47:00 PST,+35.5757,+1517.42+0j
2013-07-29 07:47:15 PST,+35.5757,+1517.42+0j
2013-07-29 07:47:30 PST,+35.5757,+1517.42+0j
2013-07-29 07:47:45 PST,+35.5757,+1517.42+0j
2013-07-29 07:48:00 PST,+35.8086,+1527.32+0j
2013-07-29 07:48:15 PST,+35.8086,+1527.32+0j
2013-07-29 07:48:30 PST,+35.8086,+1527.32+0j
2013-07-29 07:48:45 PST,+35.8086,+1527.32+0j
2013-07-29 07:49:00 PST,+36.0384,+1537.08+0j
2013-07-29 07:49:15 PST,+36.0384,+1537.08+0j
2013-07-29 07:49:30 PST,+36.0384,+1537.08+0j
2013-07-29 07:49:45 PST,+36.0384,+1537.08+0j
2013-07-29 07:50:00 PST,+36.265,+1546.71+0j
2013-07-29 07:50:15 PST,+36.265,+1546.71+0j
2013-07-29 07:50:30 PST,+36.265,+1546.71+0j
2013-07-29 07:50:45 PST,+36.265,+1546.71+0j
2013-07-29 07:51:00 PST,+36.4883,+1556.2+0j
2013-07-29 07:51:15 PST,+36.4883,+1556.2+0j
2013-07-29 07:51:30 PST,+36.4883,+1556.2+0j
2013-07-29 07:51:45 PST,+36.4883,+1556.2+0j
2013-07-29 07:52:00 PST,+36.7085,+1565.55+0j
2013-07-29 07:52:15 PST,+36.7085,+1565.55+0j
2013-07-29 07:52:30 PST,+36.7085,+1565.55+0j
2013-07-29 07:52:45 PST,+36.7085,+1565.55+0j
2013-07-29 07:53:00 PST,+36.9255,+1574.77+0j
2013-07-29 07:53:15 PST,+36.9255,+1574.77+0j
2013-07-29 07:53:30 PST,+36.9255,+1574.77+0j
2013-07-29 07:53:45 PST,+36.9255,+1574.77+0j
2013-07-29 07:54:00 PST,+37.1393,+1583.85+0j
2013-07-29 07:54:15 PST,+37.1393,+1583.85+0j
2013-07-29 07:54:30 PST,+37.1393,+1583.85+0j
2013-07-29 07:54:45 PST,+37.1393,+1583.85+0j
2013-07-29 07:55:00 PST,+37.35,+1592.8+0j
2013-07-29 07:55:15 PST,+37.35,+1592.8+0j
2013-07-29 07:55:30 PST,+37.35,+1592.8+0j
2013-07-29 07:55:45 PST,+37.35,+1592.8+0j
2013-07-29 07:56:00 PST,+37.5574,+1601.6+0j
2013-07-29 07:56:15 PST,+37.5574,+1601.6+0j
2013-07-29 07:56:30 PST,+37.5574,+1601.6+0j
2013-07-29 07:56:45 PST,+37.5574,+1601.6+0j
2013-07-29 07:57:00 PST,+37.7616,+1610.28+0j
2013-07-29 07:57:15 PST,+37.7616,+1610.28+0j
2013-07-29 07:57:30 PST,+37.7616,+1610.28+0j
2013-07-29 07:57:45 PST,+37.7616,+1610.28+0j
2013-07-29 07:58:00 PST,+37.9627,+1618.81+0j
2013-07-29 07:58:15 PST,+37.9627,+1618.81+0j
2013-07-29 07:58:30 PST,+37.9627,+1618.81+0j
2013-07-29 07:58:45 PST,+37.9627,+1618.81+0j
2013-07-29 07:59:00 PST,+38.1605,+1627.21+0j
2013-07-29 07:59:15 PST,+38.1605,+1627.21+0j
2013-07-29 07:59:30 PST,+38.1605,+1627.21+0j
2013-07-29 07:59:45 PST,+38.1605,+1627.21+0j
2013-07-29 08:00:00 PST,+38.3552,+1635.48+0j
2013-07-29 08:00:15 PST,+38.3552,+1635.48+0j
2013-07-29 08:00:30 PST,+38.3552,+1635.48+0j
2013-07-29 08:00:45 PST,+38.3552,+1635.48+0j
2013-07-29 08:01:00 PST,+38.4419,+1639.15+0j
2013-07-29 08:01:15 PST,+38.4419,+1639.15+0j
2013-07-29 08:01:30 PST,+38.4419,+1639.15+0j
2013-07-29 08:01:45 PST,+38.4419,+1639.15+0j
2013-07-29 08:02:00 PST,+38.529,+1642.84+0j
2013-07-29 08:02:15 PST,+38.529,+1642.84+0j
2013-07-29 08:02:30 PST,+38.529,+1642.84+0j
2013-07-29 08:02:45 PST,+38.529,+1642.84+0j
2013-07-29 08:03:00 PST,+38.6164,+1646.54+0j
2013-07-29 08:03:15 PST,+38.6164,+1646.54+0j
2013-07-29 08:03:30 PST,+38.6164,+1646.54+0j
2013-07-29 08:03:45 PST,+38.6164,+1646.54+0j
2013-07-29 08:04:00 PST,+38.7042,+1650.26+0j
2013-07-29 08:04:15 PST,+38.7042,+1650.26+0j
2013-07-29 08:04:30 PST,+38.7042,+1650.26+0j
2013-07-29 08:04:45 PST,+38.7042,+1650.26+0j
2013-07-29 08:05:00 PST,+38.7923,+1653.99+0j
2013-07-29 08:05:15 PST,+38.7923,+1653.99+0j
2013-07-29 08:05:30 PST,+38.7923,+1653.99+0j
2013-07-29 08:05:45 PST,+38.7923,+1653.99+0j
2013-07-29 08:06:00 PST,+38.8808,+1657.74+0j
2013-07-29 08:06:15 PST,+38.8808,+1657.74+0j
2013-07-29 08:06:30 PST,+38.8808,+1657.74+0j
2013-07-29 08:06:45 PST,+38.8808,+1657.74+0j
2013-07-29 08:07:00 PST,+38.9697,+1661.5+0j
2013-07-29 08:07:15 PST,+38.9697,+1661.5+0j
2013-07-29 08:07:30 PST,+38.9697,+1661.5+0j
2013-07-29 08:07:45 PST,+38.9697,+1661.5+0j
2013-07-29 08:08:00 PST,+39.0589,+1665.28+0j
2013-07-29 08:08:15 PST,+39.0589,+1665.28+0j
2013-07-29 08:08:30 PST,+39.0589,+1665.28+0j
2013-07-29 08:08:45 PST,+39.0589,+1665.28+0j
2013-07-29 08:09:00 PST,+39.1485,+1669.08+0j
2013-07-29 08:09:15 PST,+39.1485,+1669.08+0j
2013-07-29 08:09:30 PST,+39.1485,+1669.08+0j
2013-07-29 08:09:45 PST,+39.1485,+1669.08+0j
2013-07-29 08:10:00 PST,+39.2385,+1672.88+0j
2013-07-29 08:10:15 PST,+39.2385,+1672.88+0j
2013-07-29 08:10:30 PST,+39.2385,+1672.88+0j
2013-07-29 08:10:45 PST,+39.2385,+1672.88+0j
2013-07-29 08:11:00 PST,+39.3288,+1676.71+0j
2013-07-29 08:11:15 PST,+39.3288,+1676.71+0j
2013-07-29 08:11:30 PST,+39.3288,+1676.71+0j
2013-07-29 08:11:45 PST,+39.3288,+1676.71+0j
2013-07-29 08:12:00 PST,+39.4195,+1680.55+0j
2013-07-29 08:12:15 PST,+39.4195,+1680.55+0j
2013-07-29 08:12:30 PST,+39.4195,+1680.55+0j
2013-07-29 08:12:45 PST,+39.4195,+1680.55+0j
2013-07-29 08:13:00 PST,+39.5105,+1684.4+0j
2013-07-29 08:13:15 PST,+39.5105,+1684.4+0j
2013-07-29 08:13:30 PST,+39.5105,+1684.4+0j
2013-07-29 08:13:45 PST,+39.5105,+1684.4+0j
2013-07-29 08:14:00 PST,+39.6019,+1688.27+0j
2013-07-29 08:14:15 PST,+39.6019,+1688.27+0j
2013-07-29 08:14:30 PST,+39.6019,+1688.27+0j
2013-07-29 08:14:45 PST,+39.6019,+1688.27+0j
2013-07-29 08:15:00 PST,+39.6936,+1692.16+0j
2013-07-29 08:15:15 PST,+39.6936,+1692.16+0j
2013-07-29 08:15:30 PST,+39.6936,+1692.16+0j
2013-07-29 08:15:45 PST,+39.6936,+1692.16+0j
2013-07-29 08:16:00 PST,+39.7858,+1696.05+0j
2013-07-29 08:16:15 PST,+39.7858,+1696.05+0j
2013-07-29 08:16:30 PST,+39.7858,+1696.05+0j
2013-07-29 08:16:45 PST,+39.7858,+1696.05+0j
2013-07-29 08:17:00 PST,+39.8782,+1699.97+0j
2013-07-29 08:17:15 PST,+39.8782,+1699.97+0j
2013-07-29 08:17:30 PST,+39.8782,+1699.97+0j
2013-07-29 08:17:45 PST,+39.8782,+1699.97+0j
2013-07-29 08:18:00 PST,+39.9711,+1703.9+0j
2013-07-29 08:18:15 PST,+39.9711,+1703.9+0j
2013-07-29 08:18:30 PST,+39.9711,+1703.9+0j
2013-07-29 08:18:45 PST,+39.9711,+1703.9+0j
2013-07-29 08:19:00 PST,+40.0643,+1707.84+0j
2013-07-29 08:19:15 PST,+40.0643,+1707.84+0j
2013-07-29 08:19:30 PST,+40.0643,+1707.84+0j
2013-07-29 08:19:45 PST,+40.0643,+1707.84+0j
2013-07-29 08:20:00 PST,+40.1578,+1711.8+0j
2013-07-29 08:20:15 PST,+40.1578,+1711.8+0j
2013-07-29 08:20:30 PST,+40.1578,+1711.8+0j
2013-07-29 08:20:45 PST,+40.1578,+1711.8+0j
2013-07-29 08:21:00 PST,+40.2517,+1715.78+0j
2013-07-29 08:21:15 PST,+40.2517,+1715.78+0j
2013-07-29 08:21:30 PST,+40.2517,+1715.78+0j
2013-07-29 08:21:45 PST,+40.2517,+1715.78+0j
2013-07-29 08:22:00 PST,+40.346,+1719.77+0j
2013-07-29 08:22:15 PST,+40.346,+1719.77+0j
2013-07-29 08:22:30 PST,+40.346,+1719.77+0j
2013-07-29 08:22:45 PST,+40.346,+1719.77+0j
2013-07-29 08:23:00 PST,+40.4407,+1723.77+0j
2013-07-29 08:23:15 PST,+40.4407,+1723.77+0j
2013-07-29 08:23:30 PST,+40.4407,+1723.77+0j
2013-07-29 08:23:45 PST,+40.4407,+1723.77+0j
2013-07-29 08:24:00 PST,+40.5357,+1727.8+0j
2013-07-29 08:24:15 PST,+40.5357,+1727.8+0j
2013-07-29 08:24:30 PST,+40.5357,+1727.8+0j
2013-07-29 08:24:45 PST,+40.5357,+1727.8+0j
2013-07-29 08:25:00 PST,+40.631,+1731.83+0j
2013-07-29 08:25:15 PST,+40.631,+1731.83+0j
2013-07-29 08:25:30 PST,+40.631,+1731.83+0j
2013-07-29 08:25:45 PST,+40.631,+1731.83+0j
2013-07-29 08:26:00 PST,+40.7267,+1735.88+0j
2013-07-29 08:26:15 PST,+40.7267,+1735.88+0j
